0401,aleksandrowski,04,CAL,"475,61 ",54 891,Lidia Tokarska,False,ul. Słowackiego 8 87-700 Aleksandrów Kujawski,https://pl.wikipedia.org//wiki/Powiat_aleksandrowski
0607,kraśnicki,06,LKR,"1005,34 ",93 383,Zbigniew Dżugaj,False,ul. Aleja Niepodległości 20 23-210 Kraśnik,https://pl.wikipedia.org//wiki/Powiat_kra%C5%9Bnicki
1861011,krosno,18,"RK, YK","44,72 ",44 322,Piotr Przytocki,True,"ul. Lwowska 28a, ul. Staszica 2 38-400 Krosno",https://pl.wikipedia.org//wiki/Krosno
1807,krośnieński,18,"RKR, YKR","923,79 ",108 922,Jan Pelczar,False,,https://pl.wikipedia.org//wiki/Powiat_kro%C5%9Bnie%C5%84ski_(wojew%C3%B3dztwo_podkarpackie)
0802,krośnieński,08,FKR,1391 ,54 598,Grzegorz Garczyński,False,ul. Piastów 10b 66-600 Krosno Odrzańskie,https://pl.wikipedia.org//wiki/Powiat_kro%C5%9Bnie%C5%84ski_(wojew%C3%B3dztwo_lubuskie)
3012,krotoszyński,30,PKR,"714,23 ",77 274,Stanisław Szczotka,False,ul. 56 Pułku Piechoty Wlkp.10 63-700 Krotoszyn,https://pl.wikipedia.org//wiki/Powiat_krotoszy%C5%84ski
1002,kutnowski,10,EKU,"886,86 ",95 516,Daniel Kowalik,False,ul. Kościuszki 16 99-300 Kutno,https://pl.wikipedia.org//wiki/Powiat_kutnowski
2207,kwidzyński,22,GKW,835 ,83 174,Tomasz Frejnagiel,False,ul. Kościuszki 29b 82-500 Kwidzyn,https://pl.wikipedia.org//wiki/Powiat_kwidzy%C5%84ski
1408,legionowski,14,WL,"389,86 ",119 882,Roman Smogorzewski,False,ul. gen. Wł. Sikorskiego 11 05-119 Legionowo,https://pl.wikipedia.org//wiki/Powiat_legionowski
0262011,legnica,02,DL,"56,29 ",92 568,Maciej Kupaj,True,pl. Słowiański 8 59-220 Legnica,https://pl.wikipedia.org//wiki/Legnica
0209,legnicki,02,DLE,"744,6 ",54 990,Adam Babuśka,False,pl. Słowiański 1 59-220 Legnica,https://pl.wikipedia.org//wiki/Powiat_legnicki
1821,leski,18,RLS,"834,94 ",26 441,Wojciech Stelmach,False,Rynek 1 38-600 Lesko,https://pl.wikipedia.org//wiki/Powiat_leski
3013,leszczyński,30,PLE,"804,65 ",57 201,Jarosław Wawrzyniak,False,pl. Kościuszki 4b 64-100 Leszno,https://pl.wikipedia.org//wiki/Powiat_leszczy%C5%84ski
3063011,leszno,30,PL,"31,9",58 318,Grzegorz Rusiecki,True,ul. Karasia 15 64-100 Leszno,https://pl.wikipedia.org//wiki/Leszno
1808,leżajski,18,RLE,"583,01 ",69 370,Marek Śliż,False,ul. Kopernika 8 37-300 Leżajsk,https://pl.wikipedia.org//wiki/Powiat_le%C5%BCajski
2208,lęborski,22,GLE,707 ,63 793,Alicja Zajączkowska,False,ul. Czołgistów 5 84-300 Lębork,https://pl.wikipedia.org//wiki/Powiat_l%C4%99borski
2809,lidzbarski,28,NLI,"924,42 ",41 180,Jan Harhaj,False,ul. Wyszyńskiego 37 11-100 Lidzbark Warmiński,https://pl.wikipedia.org//wiki/Powiat_lidzbarski
1207,limanowski,12,KLI,"951,96 ",131 764,Mieczysław Uryga,False,ul. Józefa Marka 9 34-600 Limanowa,https://pl.wikipedia.org//wiki/Powiat_limanowski
0408,lipnowski,04,CLI,"1015,6 ",65 450,Krzysztof Baranowski,False,ul. Sierakowskiego 10b 87-600 Lipno,https://pl.wikipedia.org//wiki/Powiat_lipnowski
1409,lipski,14,WLI,"747,58 ",33 598,Sławomir Robert Śmieciuch,False,Rynek 1 27-300 Lipsko,https://pl.wikipedia.org//wiki/Powiat_lipski
1809,lubaczowski,18,RLU,"1308,37 ",52 756,Barbara Broź,False,ul. Jasna 1 37-600 Lubaczów,https://pl.wikipedia.org//wiki/Powiat_lubaczowski
0210,lubański,02,DLB,"428,3 ",51 642,Walery Czarnecki(2007),False,ul. Adama Mickiewicza 2 59-800 Lubań,https://pl.wikipedia.org//wiki/Powiat_luba%C5%84ski
0608,lubartowski,06,LLB,"1290,35 ",87 850,Tomasz Marzęda,False,ul. Słowackiego 8 21-100 Lubartów,https://pl.wikipedia.org//wiki/Powiat_lubartowski
0609,lubelski,06,LUB,"1678,9 ",156 493,Sylwia Pisarek-Piotrowska,False,ul. Spokojna 9 20-074 Lublin,https://pl.wikipedia.org//wiki/Powiat_lubelski
0211,lubiński,02,DLU,"711,99 ",105 339,Paweł Kleszcz,False,ul. Jana Kilińskiego 12b 59-300 Lubin,https://pl.wikipedia.org//wiki/Powiat_lubi%C5%84ski
0663011,lublin,06,LU,"147,45",331 243,Krzysztof Żuk,True,plac Łokietka 1 20-109 Lublin,https://pl.wikipedia.org//wiki/Lublin
2407,lubliniecki,24,SLU,"822,25 ",76 451,Joachim Smyła,False,ul. Paderewskiego 7 42-700 Lubliniec,https://pl.wikipedia.org//wiki/Powiat_lubliniecki
0212,lwówecki,02,DLW,"709,94 ",45 040,Daniel Koko,False,ul. Szpitalna 4 59-600 Lwówek Śląski,https://pl.wikipedia.org//wiki/Powiat_lw%C3%B3wecki
1810,łańcucki,18,RLA,452,81 049,Adam Krzysztoń,False,ul. Mickiewicza 2 37-100 Łańcut,https://pl.wikipedia.org//wiki/Powiat_%C5%82a%C5%84cucki
1003,łaski,10,ELA,"618,23 ",49 736,Piotr Wołosz,False,ul. Południowa 1 98-100 Łask,https://pl.wikipedia.org//wiki/Powiat_%C5%82aski
1004,łęczycki,10,ELE,"772,75 ",49 286,Janusz Mielczarek,False,pl. Kościuszki 1 99-100 Łęczyca,https://pl.wikipedia.org//wiki/Powiat_%C5%82%C4%99czycki
0610,łęczyński,06,LLE,"633,75 ",57 218,Daniel Słowik,False,al. Jana Pawła II 95a 21-010 Łęczna,https://pl.wikipedia.org//wiki/Powiat_%C5%82%C4%99czy%C5%84ski
3218,łobeski,32,ZLO,"1065,13 ",33 612,Renata Kulik,False,ul. M. Konopnickiej 41 73-150 Łobez,https://pl.wikipedia.org//wiki/Powiat_%C5%82obeski
2062011,łomża,20,BL,33 ,60 128,Mariusz Chrzanowski,True,ul. Stary Rynek 14 18-400 Łomża,https://pl.wikipedia.org//wiki/%C5%81om%C5%BCa
2007,łomżyński,20,BLM,"1353,93 ",50 943,Lech Marek Szabłowski,False,ul. Szosa Zambrowska 1/27 18-400 Łomża,https://pl.wikipedia.org//wiki/Powiat_%C5%82om%C5%BCy%C5%84ski
1410,łosicki,14,WLS,"771,77 ",30 556,Bożena Niedzielak,False,ul. Narutowicza 6 08-200 Łosice,https://pl.wikipedia.org//wiki/Powiat_%C5%82osicki
1005,łowicki,10,ELC,"988,17 ",77 614,Marcin Kosiorek,False,ul. Stanisławskiego 30 99-400 Łowicz,https://pl.wikipedia.org//wiki/Powiat_%C5%82owicki
1006,łódzki wschodni,10,ELW,"499,76 ",74 361,Mateusz Karwowski,False,,https://pl.wikipedia.org//wiki/Powiat_%C5%82%C3%B3dzki_wschodni
1061011,łódź,10,"EL, ED","293,25",652 015,Hanna Zdanowska,True,ul. Piotrkowska 10490-926 Łódź,https://pl.wikipedia.org//wiki/%C5%81%C3%B3d%C5%BA
0611,łukowski,06,LLU,"1394,09 ",106 816,Dariusz Szustek,False,ul. Piłsudskiego 17 21-400 Łuków,https://pl.wikipedia.org//wiki/Powiat_%C5%82ukowski
1411,makowski,14,WMA,"1064,56 ",44 438,Mirosław Augustyniak,False,Rynek 1 06-200 Maków Mazowiecki,https://pl.wikipedia.org//wiki/Powiat_makowski
2209,malborski,22,GMB,"494,23 ",63 470,Piotr Szwedowski,False,pl. Słowiański 17 82-200 Malbork,https://pl.wikipedia.org//wiki/Powiat_malborski
1208,miechowski,12,KMI,"676,73 ",48 464,Krzysztof Świerczek,False,ul. Racławicka 12 32-200 Miechów,https://pl.wikipedia.org//wiki/Powiat_miechowski
1811,mielecki,18,RMI,"880,21 ",136 660,Kazimierz Gacek,False,ul. Wyspiańskiego 6 39-300 Mielec,https://pl.wikipedia.org//wiki/Powiat_mielecki
3014,międzychodzki,30,PMI,"736,44 ",36 751,Rafał Litke,False,ul. 17 Stycznia 143 64-400 Międzychód,https://pl.wikipedia.org//wiki/Powiat_mi%C4%99dzychodzki
0803,międzyrzecki,08,FMI,"1387,59 ",55 357,Bogusław Zaborowski,False,ul. Przemysłowa 2 66–300 Międzyrzecz,https://pl.wikipedia.org//wiki/Powiat_mi%C4%99dzyrzecki
2408,mikołowski,24,SMI,"233,06 ",98 990,Mirosław Duży,False,ul. Żwirki i Wigury 4A 43-190 Mikołów,https://pl.wikipedia.org//wiki/Powiat_miko%C5%82owski
0213,milicki,02,DMI,"715,01 ",36 800,Sławomir Strzelecki,False,ul. Wojska Polskiego 38 56-300 Milicz,https://pl.wikipedia.org//wiki/Powiat_milicki
1412,miński,14,WM; WY...YY,"1163,72 ",159 034,Remigiusz Górniak,False,ul. Kościuszki 3 05-300 Mińsk Mazowiecki,https://pl.wikipedia.org//wiki/Powiat_mi%C5%84ski
1413,mławski,14,WML,"1182,3 ",72 269,Witold Okumski,False,ul. Reymonta 6 06-500 Mława,https://pl.wikipedia.org//wiki/Powiat_m%C5%82awski
0409,mogileński,04,CMG,"675,86 ",45 482,Tomasz Krzesiński,False,ul. Narutowicza 1 88-300 Mogilno,https://pl.wikipedia.org//wiki/Powiat_mogile%C5%84ski
2008,moniecki,20,BMN,"1385,39 ",40 412,Błażej Buńkowski,False,ul. Słowackiego 5a 19-100 Mońki,https://pl.wikipedia.org//wiki/Powiat_moniecki
2810,mrągowski,28,NMR,"1065,23 ",49 762,Waldemar Cybul,False,ul. Królewiecka 60a 11-700 Mrągowo,https://pl.wikipedia.org//wiki/Powiat_mr%C4%85gowski
2470011,mysłowice,24,SM,"65,6",72 124,Dariusz Wójtowicz,True,ul. Powstańców1 41-400 Mysłowice,https://pl.wikipedia.org//wiki/Mys%C5%82owice
2409,myszkowski,24,SMY,"478,62 ",70 880,Piotr Kołodziejczyk,False,ul. Pułaskiego 6 42-300 Myszków,https://pl.wikipedia.org//wiki/Powiat_myszkowski
1209,myślenicki,12,KMY,"673,3 ",127 972,Józef Tomal,False,ul. M. Reja 13 32-400 Myślenice,https://pl.wikipedia.org//wiki/Powiat_my%C5%9Blenicki
3210,myśliborski,32,ZMY,"1182,4 ",62 422,Andrzej Potyra,False,ul. Spokojna 13 74-300 Myślibórz,https://pl.wikipedia.org//wiki/Powiat_my%C5%9Bliborski
0410,nakielski,04,CNA,"1120,48 ",86 119,Tadeusz Sobol,False,ul. Dąbrowskiego 54 89-100 Nakło nad Notecią,https://pl.wikipedia.org//wiki/Powiat_nakielski
1606,namysłowski,16,ONA,"747,67 ",42 634,Jolanta Wilczyńska,False,Plac Wolności 12A 46-100 Namysłów,https://pl.wikipedia.org//wiki/Powiat_namys%C5%82owski
2811,nidzicki,28,NNI,"960,7 ",32 857,Paweł Przybyłek,False,ul. Traugutta 23 13-100 Nidzica,https://pl.wikipedia.org//wiki/Powiat_nidzicki
1812,niżański,18,RNI,"785,58 ",65 687,Robert Bednarz,False,plac Wolności 2 37-400 Nisko,https://pl.wikipedia.org//wiki/Powiat_ni%C5%BCa%C5%84ski
2210,nowodworski,22,GND,"671,53 ",35 580,Barbara Ogrodowska,False,ul. Sikorskiego 23 82-100 Nowy Dwór Gdański,https://pl.wikipedia.org//wiki/Powiat_nowodworski_(wojew%C3%B3dztwo_pomorskie)
1414,nowodworski,14,WND,"691,65 ",79 265,Magdalena Biernacka,False,ul. Paderewskiego 1b 05-100 Nowy Dwór Mazowiecki,https://pl.wikipedia.org//wiki/Powiat_nowodworski_(wojew%C3%B3dztwo_mazowieckie)
2812,nowomiejski,28,NNM,"695,01 ",43 822,Andrzej Ochlak,False,Rynek 1 13-300 Nowe Miasto Lubawskie,https://pl.wikipedia.org//wiki/Powiat_nowomiejski
1210,nowosądecki,12,KNS,"1550,24 ",217 071,Tadeusz Zaremba,False,ul. Jagiellońska 33 33-300 Nowy Sącz,https://pl.wikipedia.org//wiki/Powiat_nowos%C4%85decki
0804,nowosolski,08,FNW,"770,73 ",85 733,Iwona Brzozowska,False,ul. Moniuszki 3b 67–100 Nowa Sól,https://pl.wikipedia.org//wiki/Powiat_nowosolski
1211,nowotarski,12,KNT,"1474,66 ",191 646,Krzysztof Faber,False,ul. Bolesława Wstydliwego 14 34-400 Nowy Targ,https://pl.wikipedia.org//wiki/Powiat_nowotarski
3015,nowotomyski,30,PNT,"1011,67 ",75 543,Andrzej Wilkoński,False,ul. Poznańska 33 64-300 Nowy Tomyśl,https://pl.wikipedia.org//wiki/Powiat_nowotomyski
1262011,nowy sącz,12,KN,"57,6 ",80 756,Ludomir Handzel,True,Rynek 1 33-300 Nowy Sącz,https://pl.wikipedia.org//wiki/Nowy_S%C4%85cz
1607,nyski,16,ONY,"1223,87 ",135 948,Andrzej Kruczkiewicz,False,ul. Piastowska 33 48-300 Nysa,https://pl.wikipedia.org//wiki/Powiat_nyski
3016,obornicki,30,POB,"712,65 ",59 825,Zofia Kotecka,False,ul. 11 Listopada 2a 64-600 Oborniki,https://pl.wikipedia.org//wiki/Powiat_obornicki
2813,olecki,28,NOE,"873,83 ",34 148,Marzanna Pojawa-Grajewska,False,ul. Kolejowa 32 19-400 Olecko,https://pl.wikipedia.org//wiki/Powiat_olecki
1608,oleski,16,OOL,"973,62 ",64 293,Roland Fabianek,False,ul. Pieloka 21 46-300 Olesno,https://pl.wikipedia.org//wiki/Powiat_oleski
0214,oleśnicki,02,DOL,"1049,74 ",107 268,Wioletta Efinowicz,False,ul. Słowackiego 10 56-400 Oleśnica,https://pl.wikipedia.org//wiki/Powiat_ole%C5%9Bnicki
1212,olkuski,12,KOL,"622,19 ",110 741,Bogumił Sobczyk,False,ul. Mickiewicza 2 32-300 Olkusz,https://pl.wikipedia.org//wiki/Powiat_olkuski
2862011,olsztyn,28,NO,"88,33",168 212,Robert Szewczyk,True,pl. Jana Pawła II 1 10-101 Olsztyn,https://pl.wikipedia.org//wiki/Olsztyn
2814,olsztyński,28,NOL,"2838,02 ",126 781,Andrzej Abako,False,pl. Józefa Bema 5 10-516 Olsztyn,https://pl.wikipedia.org//wiki/Powiat_olszty%C5%84ski
0215,oławski,02,DOA,"523,73 ",76 733,Marek Szponar,False,ul. 3 Maja 1 55-200 Oława,https://pl.wikipedia.org//wiki/Powiat_o%C5%82awski
2606,opatowski,26,TOP,"910,87 ",51 149,Tomasz Staniek,False,ul. Sienkiewicza 17 27-500 Opatów,https://pl.wikipedia.org//wiki/Powiat_opatowski
1007,opoczyński,10,EOP,"1040,19 ",75 524,Marcin Baranowski,False,ul. Kwiatowa 1a 26-300 Opoczno,https://pl.wikipedia.org//wiki/Powiat_opoczy%C5%84ski
1661011,opole,16,OP,149,126 755,Arkadiusz Wiśniewski,True,,https://pl.wikipedia.org//wiki/Opole
0612,opolski,06,LOP,"804,14 ",50 076,Dariusz Piotrowski,False,ul. Lubelska 4 24-300 Opole Lubelskie,https://pl.wikipedia.org//wiki/Powiat_opolski_(wojew%C3%B3dztwo_lubelskie)
1609,opolski,16,OPO,"1534,38 ",123 726,Henryk Lakwa,False,ul. 1 Maja 29 45-068 Opole,https://pl.wikipedia.org//wiki/Powiat_opolski_(wojew%C3%B3dztwo_opolskie)
1415,ostrołęcki,14,WOS,"2094,49 ",88 497,Stanisław Kubeł,False,plac gen. Józefa Bema 5 07-400 Ostrołęka,https://pl.wikipedia.org//wiki/Powiat_ostro%C5%82%C4%99cki
1461011,ostrołęka,14,WO,"33,5",48 471,Paweł Niewiadomski,True,"Urząd Miasta Ostrołęki, Plac gen. Józefa Bema 1 07-410 Ostrołęka",https://pl.wikipedia.org//wiki/Ostro%C5%82%C4%99ka
2607,ostrowiecki,26,TOS,"616,81 ",106 910,Agnieszka Rogalińska,False,ul. Iłżecka 37 27-400 Ostrowiec Świętokrzyski,https://pl.wikipedia.org//wiki/Powiat_ostrowiecki
3017,ostrowski,30,POS,"1160,12 ",161 581,Paweł Rajski,False,al. Powstańców Wlkp. 16 63-400 Ostrów Wielkopolski,https://pl.wikipedia.org//wiki/Powiat_ostrowski_(wojew%C3%B3dztwo_wielkopolskie)
1416,ostrowski,14,WOR,"1218,06 ",71 790,Zbigniew Chrupek,False,ul. 3 Maja 68 07-300 Ostrów Mazowiecka,https://pl.wikipedia.org//wiki/Powiat_ostrowski_(wojew%C3%B3dztwo_mazowieckie)
2815,ostródzki,28,NOS,1766 ,104 151,Andrzej Wiczkowski,False,ul. Jana III Sobieskiego 5 14-100 Ostróda,https://pl.wikipedia.org//wiki/Powiat_ostr%C3%B3dzki
3018,ostrzeszowski,30,POT,"772,37 ",55 500,Dariusz Świtoń,False,ul. Zamkowa 31 63-500 Ostrzeszów,https://pl.wikipedia.org//wiki/Powiat_ostrzeszowski
1213,oświęcimski,12,KOS,"406,03 ",153 486,Andrzej Skrzypiński,False,ul. Wyspiańskiego 10 32-602 Oświęcim,https://pl.wikipedia.org//wiki/Powiat_o%C5%9Bwi%C4%99cimski
1417,otwocki,14,WOT,"615,92 ",124 283,Tomasz Bogumił Laskus,False,ul. Górna 13 05-400 Otwock,https://pl.wikipedia.org//wiki/Powiat_otwocki
1008,pabianicki,10,EPA,"492,21 ",119 066,Arkadiusz Jaksa,False,ul. Piłsudskiego 2 95-200 Pabianice,https://pl.wikipedia.org//wiki/Powiat_pabianicki
1009,pajęczański,10,EPJ,"803,77 ",50 952,Paweł Sikora,False,ul. Kościuszki 76 98-330 Pajęczno,https://pl.wikipedia.org//wiki/Powiat_paj%C4%99cza%C5%84ski
0613,parczewski,06,LPA,"952,62 ",34 372,Janusz Hordejuk,False,ul. Warszawska 24 21-200 Parczew,https://pl.wikipedia.org//wiki/Powiat_parczewski
1418,piaseczyński,14,"WPI, WPA","621,04 ",190 606,Ewa Lubianiec,False,ul. Chyliczkowska 14 05-500 Piaseczno,https://pl.wikipedia.org//wiki/Powiat_piaseczy%C5%84ski
2471011,piekary śląskie,24,SPI,"39,98",54 860,Sława Umińska-Kajdan,True,ul. Bytomska84 41 940 Piekary Śląskie,https://pl.wikipedia.org//wiki/Piekary_%C5%9Al%C4%85skie
3019,pilski,30,PP,"1267,1 ",136 112,Rafał Zdzierela,False,al. Niepodległości 33/35 64-920 Piła (miasto),https://pl.wikipedia.org//wiki/Powiat_pilski
2608,pińczowski,26,TPI,"612,85 ",38 237,Zbigniew Kierkowski,False,ul. Zacisze 5 28-400 Pińczów,https://pl.wikipedia.org//wiki/Powiat_pi%C5%84czowski
1010,piotrkowski,10,EPI,"1428,77 ",91 208,Piotr Łączny,False,ul. Dąbrowskiego 7 97-300 Piotrków Trybunalski,https://pl.wikipedia.org//wiki/Powiat_piotrkowski
1062011,piotrków trybunalski,10,EP,"67,3 ",66 519,Juliusz Wiernicki,True,Pasaż Karola Rudowskiego 10 97-300 Piotrków Trybunalski,https://pl.wikipedia.org//wiki/Piotrk%C3%B3w_Trybunalski
2816,piski,28,NPI,"1776,17 ",56 135,Andrzej Nowicki,False,Warszawska 1 12-200 Pisz,https://pl.wikipedia.org//wiki/Powiat_piski
3020,pleszewski,30,PPL,"711,91 ",63 014,Maciej Wasielewski,False,ul. Poznańska 79 63-300 Pleszew,https://pl.wikipedia.org//wiki/Powiat_pleszewski
1462011,płock,14,WP,"88,04 ",112 483,Andrzej Nowakowski,True,Stary Rynek1 09-400 Płock,https://pl.wikipedia.org//wiki/P%C5%82ock
1419,płocki,14,WPL,"1798,71 ",110 742,Sylwester Ziemkiewicz,False,ul. Bielska 59 09-400 Płock,https://pl.wikipedia.org//wiki/Powiat_p%C5%82ocki
1420,płoński,14,WPN,"1383,67 ",86 671,Artur Adamski,False,ul. Płocka 39 09-100 Płońsk,https://pl.wikipedia.org//wiki/Powiat_p%C5%82o%C5%84ski
1011,poddębicki,10,EPD,"880,91 ",40 906,Małgorzata Komajda,False,ul. Łęczycka 16 99-200 Poddębice,https://pl.wikipedia.org//wiki/Powiat_podd%C4%99bicki
3211,policki,32,ZPL,"665,33 ",85 368,Shivan Fate,False,ul. Tanowska 8 72-010 Police,https://pl.wikipedia.org//wiki/Powiat_policki
0216,polkowicki,02,DPL,"779,93 ",62 997,Kamil Ciupak,False,"ul. św. Sebastiana 1, 59-100 Polkowice",https://pl.wikipedia.org//wiki/Powiat_polkowicki
3064011,poznań,30,"PO, PY","261,91",541 316,Jacek Jaśkowiak,True,plac Kolegiacki17 61-841 Poznań,https://pl.wikipedia.org//wiki/Pozna%C5%84
3021,poznański,30,"POZ, PZ","1899,95 ",445 121,Jan Grabkowski,False,ul. Jackowskiego 18/20 60-509 Poznań,https://pl.wikipedia.org//wiki/Powiat_pozna%C5%84ski
1214,proszowicki,12,KPR,"414,57 ",43 057,Krystian Hytroś,False,ul. 3 Maja 72 32-100 Proszowice,https://pl.wikipedia.org//wiki/Powiat_proszowicki
1610,prudnicki,16,OPR,"571,16 ",55 237,Radosław Roszkowski,False,ul. Kościuszki 76 48-200 Prudnik,https://pl.wikipedia.org//wiki/Powiat_prudnicki
1421,pruszkowski,14,"WPR, WPP i WPS","246,31 ",166 679,Adrian Ejssymont,False,ul. Drzymały 30 05-800 Pruszków,https://pl.wikipedia.org//wiki/Powiat_pruszkowski
1422,przasnyski,14,WPZ,"1217,82 ",52 101,Paweł Mostowy,False,ul. św. Stanisława Kostki 5 06-300 Przasnysz,https://pl.wikipedia.org//wiki/Powiat_przasnyski
1813,przemyski,18,RPR,"1213,73 ",71 271,Bożena Ryczan,False,pl. Dominikański 3 37-700 Przemyśl,https://pl.wikipedia.org//wiki/Powiat_przemyski
1862011,przemyśl,18,RP,"46,18 ",56 466,Wojciech Bakun,True,Rynek 1 37-700 Przemyśl,https://pl.wikipedia.org//wiki/Przemy%C5%9Bl
1814,przeworski,18,RPZ,"698,35 ",78 362,Dariusz Łapa,False,ul. Jagiellońska 10 37-200 Przeworsk,https://pl.wikipedia.org//wiki/Powiat_przeworski
1423,przysuski,14,WPY,"800,68 ",41 126,Marian Niemirski,False,ul. Jana Pawła II 10 26-400 Przysucha,https://pl.wikipedia.org//wiki/Powiat_przysuski
2410,pszczyński,24,SPS,"471,12 ",111 682,Grzegorz Wanot,False,ul. 3 Maja 10 43-200 Pszczyna,https://pl.wikipedia.org//wiki/Powiat_pszczy%C5%84ski
2211,pucki,22,GPU,572 ,86 684,Jarosław Białk,False,ul. Orzeszkowej 5 84-100 Puck,https://pl.wikipedia.org//wiki/Powiat_pucki
0614,puławski,06,LPU,933 ,112 384,Teresa Gutowska,False,al. Królewska 19 24-100 Puławy,https://pl.wikipedia.org//wiki/Powiat_pu%C5%82awski
1424,pułtuski,14,WPU,"828,63 ",51 741,Jan Zalewski,False,ul. Białowiejska 5 06-100 Pułtusk,https://pl.wikipedia.org//wiki/Powiat_pu%C5%82tuski
3212,pyrzycki,32,ZPY,726 ,36 614,Ewa Gąsiorowska-Nawój(od 2024),False,ul.Lipiańska 4 74-200 Pyrzyce,https://pl.wikipedia.org//wiki/Powiat_pyrzycki
2411,raciborski,24,SRC,"543,98 ",108 211,Grzegorz Swoboda,False,Plac Stefana Okrzei 4 47-400 Racibórz,https://pl.wikipedia.org//wiki/Powiat_raciborski
1463011,radom,14,"WR, AR","111,8 ",196 005,Radosław Witkowski,True,ul. Jana Kilińskiego 30 26-600 Radom,https://pl.wikipedia.org//wiki/Radom
1425,radomski,14,WRA,"1529,75 ",152 190,Waldemar Trelka,False,ul. Tadeusza Mazowieckiego 7 26-600 Radom,https://pl.wikipedia.org//wiki/Powiat_radomski
1012,radomszczański,10,ERA,"1442,78 ",111 696,Beata Pokora,False,ul. Leszka Czarnego 22 97-500 Radomsko,https://pl.wikipedia.org//wiki/Powiat_radomszcza%C5%84ski
0411,radziejowski,04,CRA,607 ,40 025,Jarosław Kołtuniak,False,ul. T. Kościuszki 17 88-200 Radziejów,https://pl.wikipedia.org//wiki/Powiat_radziejowski
